ip,time,expired,referrer_url,click_state,t1,t2,t3,conv,conv2,conv3
174.31.95.94,2018-01-09 15:38:50,,"http://api.jobadx.com/aclk?ai=c9796537-bdab-4ebc-8eda-dcec408824a1&utoken=9b733f06-3c47-41bd-8878-2e95370b1b69&vistoken=dcd354ac-fdf6-477d-bb45-6a3e3becec72",WA,,,,,,
68.202.153.207,2018-01-09 15:40:43,,"http://api.jobadx.com/aclk?ai=131221fe-ade9-4eea-b0ce-857348250d4d&utoken=7fbc2f5e-d932-45c7-80fe-1f5679b1f179&vistoken=2d8a051e-01c3-4f13-88c4-45be93883d3f",FL,,,,,,
104.15.50.73,2018-01-09 15:41:50,,"http://api.jobadx.com/aclk?ai=2a33b4d6-dd1f-4e77-b216-83162870c12e&utoken=9726fec4-b1d6-4a88-bb75-5952d2e80663&vistoken=6ef1a486-1360-4795-a6ab-d8dae8511cfa",OK,,,,,,
104.15.50.73,2018-01-09 15:42:22,,"http://api.jobadx.com/aclk?ai=61ecb693-9540-48c1-9ac6-b21d54a5ff31&utoken=9726fec4-b1d6-4a88-bb75-5952d2e80663&vistoken=6ef1a486-1360-4795-a6ab-d8dae8511cfa",OK,,,,,,
107.140.55.54,2018-01-09 15:43:31,,"http://api.jobadx.com/aclk?ai=e3327c11-38cf-47c0-a12a-47172c08c082&utoken=4e91df99-6650-412b-961d-37dc99448e8d&vistoken=c85cdac1-aaff-46ab-ae39-b1be1b640dee",TX,,,,,,
162.230.10.0,2018-01-09 15:45:30,,"http://api.jobadx.com/aclk?ai=e49be87b-d602-4789-a5cd-43ef1d05d3a6&utoken=S17YMiBfz&vistoken=f7e202ad-33a6-47e8-9798-6f383e6bd370",IN,,,,,,
107.77.83.77,2018-01-09 15:46:00,,"http://api.jobadx.com/aclk?ai=33b447d6-e2e9-4d59-acc8-61bef9c2f78d&utoken=e6284f8c-1a3b-45df-9a61-91a8f4ec363b&vistoken=b727ad66-0c93-48bb-96b4-63a162e3783d",,,,,,,
97.97.244.152,2018-01-09 15:48:05,,"http://api.jobadx.com/aclk?ai=98304eb2-2ee3-42f3-a42d-f84cb23244a6&utoken=a43ed606-5754-418e-bbef-249c06a75548&vistoken=d05d9d71-ccc1-44a8-9ded-ca4142436c96",FL,,,,,,
75.105.74.213,2018-01-09 15:49:49,,"http://api.jobadx.com/aclk?ai=51a7656c-7239-42a1-abaf-75dc8c3ea613&utoken=00e5eaa8-e085-4552-851a-d916d8694947&vistoken=d72bdd5a-e86b-4854-8c4f-adfb37ff386a",TX,,,,,,
73.250.71.59,2018-01-09 15:49:52,,"http://api.jobadx.com/aclk?ai=168e7364-e031-4c18-abcf-396d839fda23&utoken=e7db149e-b939-416d-b51b-dc05bfb40924&vistoken=6ee9fab0-fefe-4bc1-8f88-fcb777fe1284",MD,,,,,,
75.23.205.87,2018-01-09 15:52:03,,"http://api.jobadx.com/aclk?ai=d61dc76c-b1e6-4df9-b757-178e8d69c662&utoken=03f17fb3-5a2d-49ad-93ad-d8ed7ed7e127&vistoken=ba19dac7-560f-483b-ba1d-f97b6da6feb4",FL,,,,,,
107.77.72.15,2018-01-09 15:53:46,,"http://api.jobadx.com/aclk?ai=a0ee010d-ad45-474f-a48b-201f8535f6a6&utoken=3f6f6642-64af-4a69-85b4-d48a84d02710&vistoken=6efa2311-90ba-48d6-b7c2-b0c970ac5950",TX,,,,,,
107.242.113.9,2018-01-09 15:54:44,,"http://api.jobadx.com/aclk?ai=46a08257-8646-4dba-8e52-72a06d86fb36&utoken=522fad16-9163-4a6f-8d5a-2c1e6261f4db&vistoken=42d282f7-5667-44f0-986f-d4c3f8d0388a",,,,,,,
99.138.65.51,2018-01-09 15:55:27,,"http://api.jobadx.com/aclk?ai=50fff84d-01fb-4c49-8a62-9bc7ff00c27e&utoken=ee691d67-4641-4d45-8229-21c3140c26ae&vistoken=8916411a-5070-4cfc-823a-74a6e13d0f27",,,,,,,
173.16.216.51,2018-01-09 15:55:52,,"http://api.jobadx.com/aclk?ai=c0197130-b356-4542-b6ef-1e041072feb8&utoken=b2b6bd5e-5535-46a3-93dd-eabc32d894eb&vistoken=9acbb205-cbb3-4e23-ae98-2ac379959087",IA,,,,,,
67.86.76.31,2018-01-09 15:57:05,,"http://api.jobadx.com/aclk?ai=50a63122-9edd-4d3e-822b-2a347ab8e231&utoken=e19bf990-68a9-4ce6-9d1a-43dd7c6d6a2d&vistoken=5d80a1bf-a4ea-49b2-bee9-4cdea4200b01",NJ,,,,,,
174.212.5.18,2018-01-09 15:57:50,,"http://api.jobadx.com/aclk?ai=775e3c88-69c8-4e21-a4f3-0b97bdba7e2c&utoken=e2c3a4f9-8d68-49ee-857e-0e3b02c53e53&vistoken=9e3429ed-6b2f-4192-a7ca-31d1e1306ae2",CA,,,,,,
174.237.133.98,2018-01-09 15:59:19,,"http://api.jobadx.com/aclk?ai=eccfa158-a193-4158-8512-304971c900b1&utoken=afbc1b5a-22b3-4da9-8db2-5e6f19235c87&vistoken=b9383359-a774-416f-be74-5968d7ae0995",NM,,,,,,
50.224.163.154,2018-01-09 16:04:14,,"http://api.jobadx.com/aclk?ai=eb35e875-ca70-43af-ab3e-218c5d5c9507&utoken=acd55273-ab8f-44a7-b739-cb46603089eb&vistoken=94b0d2c9-3de2-4983-8637-efe2f88a4307",,,,,,,
73.58.146.182,2018-01-09 16:06:12,,"http://api.jobadx.com/aclk?ai=7e623979-ef30-49bd-af92-14b7911d01fb&utoken=SJXy99Bff&vistoken=81c7d864-0de3-49bc-95cb-14eeb4a67a15",TN,,,,,,
107.77.241.1,2018-01-09 16:06:25,,"http://api.jobadx.com/aclk?ai=70e509d3-1225-418a-aa0d-b0768266cdea&utoken=b02956cd-a333-416e-80b1-bd3026f85bdb&vistoken=74a8b7af-f746-4881-b9ba-3d0444d40944",DC,,,,,,
65.122.111.70,2018-01-09 16:06:28,,"http://api.jobadx.com/aclk?ai=2919cd59-aa76-4edc-b8c3-2a37637b2788&utoken=8277d400-611c-4975-b314-3d6b716e849c&vistoken=f7fdacf6-e698-449c-a9e8-ece3b01dee9d",VA,,,,,,
77.234.46.131,2018-01-09 16:06:38,,"http://api.jobadx.com/aclk?ai=a38e3c3b-990d-4275-ba9e-b1c488ba741b&utoken=18460412-959a-4077-8e97-09eac69b337d&vistoken=01ae9eb6-6bb2-44fd-9dd1-a928f8a44751",NY,,,,,,
99.123.48.229,2018-01-09 16:08:06,,"http://api.jobadx.com/aclk?ai=b1d55b94-a7cb-4a25-a0dd-38fadda54c43&utoken=9e9d8765-37b9-45fb-857f-7308bae2dd3a&vistoken=6811a93f-d0df-4191-8856-470fdada2bb3",GA,,,,,,
24.197.139.46,2018-01-09 16:09:04,,"http://api.jobadx.com/aclk?ai=4ae2e9be-c563-42a7-9ab8-a0f3635f51d3&utoken=46f1ab33-0de7-4ff4-9ded-11135b003861&vistoken=df8e3108-e9be-4f11-9cf5-2f3d133478ec",SC,,,,,,
99.100.245.183,2018-01-09 16:11:17,,"http://api.jobadx.com/aclk?ai=e2c9cc2e-64b5-4c7a-9377-515e4e4cce27&utoken=bdc48bbe-2707-4374-8200-da6a0f7f0f72&vistoken=d2c8405e-ff9d-4c66-8cc1-f974b096c795",OK,,,,,,
97.81.154.38,2018-01-09 16:11:54,,"http://api.jobadx.com/aclk?ai=c9fe3a65-6e49-45d9-b7e3-232d1eef2ba1&utoken=869e5115-0aec-48bc-ac76-eba5eea03d58&vistoken=391a0ecb-05b1-4b67-a8f0-c0a3e4a67fe0",TN,,,,,,
23.120.118.234,2018-01-09 16:11:58,,"http://api.jobadx.com/aclk?ai=ecf973d2-53a4-41c6-981d-dc0a8fb16b7e&utoken=c7a1d1ae-2cf1-482f-91fd-07f799a3d7cb&vistoken=e4ff13ba-f46e-42be-9ca5-b16df3b8a8a2",MO,,,,,,
99.140.61.245,2018-01-09 16:14:23,,"http://api.jobadx.com/aclk?ai=57cfa23b-6d96-411b-9ba7-f28f653ffb56&utoken=753599a7-4b8b-401b-be45-38bad5370c0d&vistoken=2b39df44-7129-413c-a473-27f22af2b2bb",NC,,,,,,
98.70.221.231,2018-01-09 16:15:16,,"http://api.jobadx.com/aclk?ai=f1aaeba8-f75d-435e-875b-064fe333baf3&utoken=b7bab4e6-12b3-4288-b5a5-c98fec9a83fc&vistoken=4c73e348-bf96-4e2b-bbdb-2847a9cbb207",FL,,,,,,
107.77.241.1,2018-01-09 16:15:52,,"http://www.jobs2careers.com/job_details.php?id=4716721036&ri=&aff_id=1178&is_adv_only=1&dest=http%3A%2F%2Fwww.jobs2careers.com%2Fclick.php%3Fjid%3D11832288e5ec74ebcd6b21444%26amp%3Bri%3D5ceb308a1843a50f4e78d57e95c6667a%26cri%3D115211509%26js%3D0%26qualifie",DC,,,,,,
66.25.217.175,2018-01-09 16:18:05,,"http://api.jobadx.com/aclk?ai=6360a038-7330-4308-ac31-786be59b16b1&utoken=73ebe672-6c9e-469d-8548-36230569c967&vistoken=15b40e12-c570-4772-adc0-fca4db089a71",TX,,,,,,
67.185.153.145,2018-01-09 16:18:20,,"http://api.jobadx.com/aclk?ai=30b6fa41-2711-4f3c-86c5-f139011bc173&utoken=725c2d0e-b3cb-4b59-9163-f3f1e6f24c37&vistoken=ad1d5b0e-d5cd-4661-997c-6acd0bfcd3dd",WA,,,,,,
174.77.209.17,2018-01-09 16:18:50,,"http://api.jobadx.com/aclk?ai=39dd8378-9eda-46bb-bb3b-c2ffd977902e&utoken=63ac6f4a-57ec-4522-96bf-7ab290059396&vistoken=4fd62e66-3196-4ea5-93f5-05feffe31360",LA,,,,,,
107.77.241.1,2018-01-09 16:18:54,,"http://api.jobadx.com/aclk?ai=70e509d3-1225-418a-aa0d-b0768266cdea&utoken=b02956cd-a333-416e-80b1-bd3026f85bdb&vistoken=74a8b7af-f746-4881-b9ba-3d0444d40944",DC,,,,,,
69.112.197.199,2018-01-09 16:20:36,,"http://api.jobadx.com/aclk?ai=15cc6d28-b226-489a-b0b5-4ac58daf776c&utoken=c78d82db-979b-4974-8ed6-6f65982ff322&vistoken=40816279-5274-4be6-89ca-0440b62d1f1a",CT,,,,,,
72.28.144.96,2018-01-09 16:21:41,,"http://api.jobadx.com/aclk?ai=ef1dcb35-58fd-4b8d-9bfc-c46adf1c2606&utoken=c4e927a3-78d4-48d6-b17e-91ac84fc7344&vistoken=2bc575be-0897-44cd-8ec4-d8c66d4cd53c",FL,,,,,,
174.255.3.190,2018-01-09 16:22:12,,"http://api.jobadx.com/aclk?ai=50485bc7-b6fa-4832-a93a-ef95c8b77464&utoken=a7f8d22c-a2e9-44ff-95d8-282b672bbde3&vistoken=f95f2cf4-0f0f-4c8c-a872-0e571f359843",,,,,,,
68.97.191.42,2018-01-09 16:23:53,,"http://api.jobadx.com/aclk?ai=d4f8df6c-1551-4d64-905d-db96be05859a&utoken=SJEYAd2-G&vistoken=1331a16b-bcd0-4f2f-856d-ca8c9e7b95f9",OK,,,,,,
72.183.245.45,2018-01-09 16:24:24,,"http://api.jobadx.com/aclk?ai=7bfaefbb-eb7b-4289-b831-a6e327622379&utoken=fe10bc2c-77c2-4af8-8b63-ec73f1f71134&vistoken=b8ed43a2-b33a-43a3-8d86-5aa240e382f2",TX,,,,,,
166.137.90.76,2018-01-09 16:24:34,,"http://api.jobadx.com/aclk?ai=afb7a942-771c-4536-8211-64155d8f1685&utoken=3b9c76f1-499e-4f8e-9bb8-d5222ae95557&vistoken=3017b585-9039-4309-a400-70e83ff4971b",OH,,,,,,
174.196.134.141,2018-01-09 16:25:40,,"http://api.jobadx.com/aclk?ai=cb1f21e0-4f44-47ed-be61-4ba891f760ab&utoken=538c4ccb-23ac-4bd8-9f9a-a6b784086abf&vistoken=9f8683a5-382b-44c6-be54-8f3c66e772e5",NC,,,,,,
75.181.108.45,2018-01-09 16:26:16,,"http://api.jobadx.com/aclk?ai=018f5099-f223-4495-aeba-91f8309f8f56&utoken=c4a54016-87db-4775-a010-b7b314b5c338&vistoken=069590c7-c00b-4bc1-8ba2-d6583478c820",NC,,,,,,
99.203.27.44,2018-01-09 16:26:33,,"http://api.jobadx.com/aclk?ai=d8d5b626-3329-4aed-8551-8597a8db6399&utoken=0406630d-3899-4bc0-a270-90a5e579fa9e&vistoken=a5a60e75-d05b-4af2-af11-f1d1c2659346",TX,,,,,,
67.234.104.90,2018-01-09 16:26:55,,"http://api.jobadx.com/aclk?ai=03dc4547-8610-4daf-9f05-24482aabb48c&utoken=dcd70ccf-b032-4b49-80d1-291a4fe8a252&vistoken=c9978571-cb5c-415e-9fe5-80dbba642bf1",PA,,,,,,
67.61.222.243,2018-01-09 16:28:09,,"http://api.jobadx.com/aclk?ai=7e0cb2f7-21c1-474e-bc0a-0c9f9873da43&utoken=7d15cd29-cfa4-4c58-bebb-3289c90969f9&vistoken=6089e01f-6b22-48a5-a266-c86903853b46",MS,,,,,,
205.178.36.111,2018-01-09 16:28:20,,"http://api.jobadx.com/aclk?ai=6393f96b-20dc-4488-8d95-00d68e8c7e6b&utoken=c7649b6c-4d63-424f-8e95-afb809b7e9fa&vistoken=954ef82d-0101-4dbf-9629-f4b43847bf3e",NJ,,,,,,
24.7.33.146,2018-01-09 16:29:35,,"http://api.jobadx.com/aclk?ai=f9c3bbfc-6e02-4757-8775-a3c6781b246a&utoken=d886309f-a7d7-4b06-88be-d56de3bcbc9a&vistoken=203cb73f-6a14-43bf-aa1b-ef8b20ab2322",CA,,,,,,
75.181.108.45,2018-01-09 16:31:14,,"",NC,,,,,,
108.74.128.253,2018-01-09 16:31:18,,"http://api.jobadx.com/aclk?ai=007e156c-952f-4454-b78b-cd2adfb132fa&utoken=ryxKicrMf&vistoken=6798aae4-b48d-4bab-bc9f-aff49cbdbb88",TN,,,,,,
70.139.71.153,2018-01-09 16:34:30,,"http://api.jobadx.com/aclk?ai=0dd2c902-d2f4-4674-8591-c92f9feb09db&utoken=BkKvGhBfG&vistoken=63dfa484-3ab9-4398-b2c2-f5539aab4a7f",TX,,,,,,
73.202.11.96,2018-01-09 16:37:57,,"http://api.jobadx.com/aclk?ai=ce5230d8-8878-432e-bd82-5dbf7ef5d3ed&utoken=62c7a109-1122-471d-a83b-db887192f5d9&vistoken=9c75ea14-8713-4dba-b886-12f6fd7cc953",CA,,,,,,
24.15.189.85,2018-01-09 16:38:20,,"http://api.jobadx.com/aclk?ai=a5f9b453-c07b-46e1-b835-213fa93c0c51&utoken=4f4d52e6-19f2-42fa-91cd-646eed311162&vistoken=bab46935-5162-437b-85df-df4a80ec4163",IL,,,,,,
73.22.26.26,2018-01-09 16:38:25,,"http://api.jobadx.com/aclk?ai=c3967fe7-33cf-4d86-a0c8-3c15f20f9169&utoken=53db582a-d3bd-4c6b-8ca1-82c59bb2a7cb&vistoken=f5664b06-1a9d-45fb-b23f-6d5e90d098dc",IL,,,,,,
208.124.127.19,2018-01-09 16:41:03,,"http://api.jobadx.com/aclk?ai=3c167295-2121-4d8b-8419-dac53d28fde2&utoken=fd2d5508-7af0-4ef2-acc7-d3de164b539c&vistoken=cfef55cd-aa67-4a28-bdcb-97d32876e62c",IL,,,,,,
73.166.199.145,2018-01-09 16:41:57,,"http://api.jobadx.com/aclk?ai=d1b449b8-cb78-424e-9e9b-2152aecf05f3&utoken=10ac7ff5-bbbd-4630-8cc0-bf641bbe2774&vistoken=d8a11578-13fc-4bff-9b8f-0999dd2709d0",TX,,,,,,
107.77.75.56,2018-01-09 16:43:12,,"http://api.jobadx.com/aclk?ai=2b475975-eb6a-44be-820e-6fef7be33c50&utoken=21714242-c2f3-464b-8580-d89770b89e76&vistoken=548f6d79-2be6-4b88-8b2f-3811abf4099c",CA,,,,,,
23.25.27.173,2018-01-09 16:45:36,,"http://api.jobadx.com/aclk?ai=278b8061-6ec9-43cf-922b-ca60c948f33b&utoken=e537e0a5-1f66-4827-8656-251c58a02727&vistoken=bfa34c42-cfac-4890-9af4-cee18ffc028f",,,,,,,
108.93.225.218,2018-01-09 16:50:24,,"http://api.jobadx.com/aclk?ai=10046fe1-d658-42bd-af46-030fc40dc39b&utoken=5471ec18-59c3-4639-a1f3-bfd58db04953&vistoken=00f98177-4a8e-49d1-b6fe-fa30e09a83d1",GA,,,,,,
107.132.128.137,2018-01-09 16:54:08,,"http://api.jobadx.com/aclk?ai=9843704a-a80d-478f-a8c9-d97ccc176f26&utoken=a65ddfa2-eacf-442a-a1db-51722b90c77b&vistoken=e02f818b-6b11-4ea4-8b74-565fc5889f30",TX,,,,,,
24.119.214.140,2018-01-09 16:54:10,,"http://api.jobadx.com/aclk?ai=ce87b4e1-0de6-4bcc-89bd-0431bc26d17c&utoken=d3209325-a4e5-4d16-93ae-362dc2d77413&vistoken=e074e8fd-e4dd-4a98-86fb-93f35470d1e5",NE,,,,,,
108.93.225.218,2018-01-09 16:54:43,,"http://api.jobadx.com/aclk?ai=10046fe1-d658-42bd-af46-030fc40dc39b&utoken=5471ec18-59c3-4639-a1f3-bfd58db04953&vistoken=00f98177-4a8e-49d1-b6fe-fa30e09a83d1",GA,,,,,,
107.223.217.138,2018-01-09 16:55:10,,"http://api.jobadx.com/aclk?ai=df55c763-b8f3-4a10-becc-c5ebcbcf994e&utoken=99d0ae63-48f7-4163-9d11-b18b4fe753d4&vistoken=51fd65d3-9e97-4c14-affa-8919cfc7f740",WI,,,,,,
73.81.1.252,2018-01-09 16:57:59,,"http://api.jobadx.com/aclk?ai=28fd64da-ec76-4e96-bb58-412bfade5d06&utoken=f87ee434-4acc-4dff-8eb7-c1abc00fc87f&vistoken=ba1c297f-ae36-470c-913f-1be9ce0c168e",PA,,,,,,
67.190.92.166,2018-01-09 16:59:56,,"http://api.jobadx.com/aclk?ai=6af4c530-3292-48b6-8ae6-220971690ca7&utoken=ad0cbaa0-8e80-438e-82fb-1d2f2abe67f0&vistoken=28799400-7d78-40f7-81cc-52eceec9e4b6",CO,,,,,,
107.132.128.137,2018-01-09 17:00:22,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Representative&l=Houston%2CTX&s=10",TX,,,,,,
67.190.92.166,2018-01-09 17:00:52,,"http://api.jobadx.com/aclk?ai=4c9c87ad-bc2d-48fd-9362-4d39a7b7888c&utoken=ad0cbaa0-8e80-438e-82fb-1d2f2abe67f0&vistoken=28799400-7d78-40f7-81cc-52eceec9e4b6",CO,,,,,,
73.136.60.221,2018-01-09 17:01:18,,"http://api.jobadx.com/aclk?ai=b90127c9-7c2c-4991-ae2b-3c4dbc4c178a&utoken=e436dab9-2926-4d3d-99b9-8be6de876441&vistoken=117ad580-cdc0-4cec-822a-e5274b78677b",TX,,,,,,
107.132.128.137,2018-01-09 17:01:57,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Representative&l=Houston%2CTX&s=10",TX,,,,,,
107.132.128.137,2018-01-09 17:02:51,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Representative&l=Houston%2CTX&s=20",TX,,,,,,
97.120.64.199,2018-01-09 17:04:20,,"http://api.jobadx.com/aclk?ai=f7e5903f-b0ae-4361-9244-9cd6a33e0282&utoken=a06131e0-b3d7-4213-ba7d-bfaf18348042&vistoken=931453f4-e3ef-4c11-94e1-55f52d7d14b0",OR,,,,,,
107.132.128.137,2018-01-09 17:04:52,,"http://www.jobs2careers.com/job_details.php?id=4709552153&from=results",TX,,,,,,
99.203.23.20,2018-01-09 17:05:15,,"http://api.jobadx.com/aclk?ai=15e5fa7d-15f0-4243-9ceb-d9961992d306&utoken=49d84aa6-6b8c-49d0-bd94-ab2476899e00&vistoken=d987ef93-a566-4a22-b6ee-d9d42daecb76",TX,,,,,,
65.111.117.119,2018-01-09 17:05:34,,"http://api.jobadx.com/aclk?ai=f5ff6325-e620-41f4-8c08-bee97bb2127e&utoken=c4c9f224-2640-442f-a450-d6b035e3e82b&vistoken=0677d491-4633-4ca6-96a7-dfd28ae947bb",TX,,,,,,
173.165.110.130,2018-01-09 17:06:04,,"http://api.jobadx.com/aclk?ai=26ac1cfe-2f90-46be-bcbf-639ec0b276ee&utoken=1e685f8d-2195-4c2e-89c8-d85e65105433&vistoken=5399bef9-6281-4acb-bbc1-ebbbe7bcf692",,,,,,,
75.134.29.85,2018-01-09 17:06:48,,"http://api.jobadx.com/aclk?ai=1db7a9f3-420c-48aa-85c2-f860bfbea555&utoken=ryJ06qBMz&vistoken=fa34f2e3-9ead-4698-a6db-1d0058961f7f",WI,,,,,,
107.132.128.137,2018-01-09 17:08:51,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=20",TX,,,,,,
108.48.10.131,2018-01-09 17:10:05,,"http://api.jobadx.com/aclk?ai=c9e58355-0a04-4d12-ae0d-285aa63de133&utoken=f4132546-67ec-43eb-b93f-a4ed5b256973&vistoken=7f24da6d-1eb6-41e2-a072-c65a1f6451f6",MD,,,,,,
50.90.228.231,2018-01-09 17:12:59,,"http://api.jobadx.com/aclk?ai=486f7bd4-01c7-4566-a91c-43378e8f87d3&utoken=d8e46c26-2086-42f1-af62-cb22cc19d12d&vistoken=b599a564-e7cd-4143-a280-628e3e4c252a",IN,,,,,,
192.24.98.197,2018-01-09 17:13:21,,"http://api.jobadx.com/aclk?ai=d2664b83-488e-4873-8f63-4fe7ca67ec3f&utoken=b3757123-df11-4738-a8c7-290f7752f884&vistoken=5c549c43-2430-4abc-97f3-977f08825b57",TX,,,,,,
69.80.112.244,2018-01-09 17:14:12,,"http://api.jobadx.com/aclk?ai=2f9f928f-d064-4735-bf15-ab8466138e71&utoken=1584fe78-b103-4516-bdbf-0daecce0b9aa&vistoken=3054a4a4-a23c-4b43-9adc-42476e0f43ce",NE,,,,,,
71.187.49.42,2018-01-09 17:14:22,,"http://api.jobadx.com/aclk?ai=badd08e2-7b80-413a-8e8a-8a1a1dcb75c4&utoken=81bd5929-4a5e-40b9-9fed-6157db7830e5&vistoken=4df9cc20-cf27-4c53-97a7-03094452d81d",NJ,,,,,,
107.132.128.137,2018-01-09 17:14:59,,"http://www.jobs2careers.com/job_details.php?id=4616488994&from=results",TX,,,,,,
40.133.57.142,2018-01-09 17:15:03,,"http://api.jobadx.com/aclk?ai=aba824af-76e8-4153-8391-2fc58d1196ea&utoken=bdbc958c-f6de-4806-9e97-7e112128b08c&vistoken=d9fd38ce-b357-4a97-a75d-0541ccad908d",AR,,,,,,
205.154.245.218,2018-01-09 17:16:33,,"http://api.jobadx.com/aclk?ai=b457b511-7225-4eb0-a781-4bc4e2b01b9e&utoken=e25643c5-32ad-4cfb-891f-9241adce872f&vistoken=7a903d0b-05d2-46ba-9709-70ed1b84d0a4",CA,,,,,,
107.193.76.61,2018-01-09 17:18:46,,"http://api.jobadx.com/aclk?ai=82e561ea-dd7e-4703-9576-4ab1bd3a2489&utoken=f79e4d4c-5cdf-454d-90a3-a161c0404676&vistoken=57a48bd4-2170-4e41-9fef-e5e9bb79811f",MO,,,,,,
107.132.128.137,2018-01-09 17:18:47,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=200",TX,,,,,,
107.132.128.137,2018-01-09 17:19:16,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=210",TX,,,,,,
73.251.253.153,2018-01-09 17:19:26,,"http://api.jobadx.com/aclk?ai=b3fa2a3e-122d-4528-b98f-1f4441a5899b&utoken=41dddf32-474e-48b8-b297-ebfc09b1528c&vistoken=7377ddc8-0cfc-4109-acea-4bcb817eb0ce",VA,,,,,,
107.77.85.97,2018-01-09 17:19:46,,"http://api.jobadx.com/aclk?ai=99401f37-0100-46e9-bacf-d466e4e4d8c5&utoken=3194b837-282e-4536-9526-48bd30da6668&vistoken=4a816f18-c62e-4f28-ab25-3f62e5a33b27",,,,,,,
107.77.100.76,2018-01-09 17:20:01,,"http://api.jobadx.com/aclk?ai=c916201d-372d-4b2b-b78d-1366f8e0cfbe&utoken=8c1d49ce-3c6d-443c-96af-4703a328187e&vistoken=51c9153a-dc54-4a05-b613-b3d6d04a9024",TX,,,,,,
107.132.128.137,2018-01-09 17:20:04,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=230",TX,,,,,,
69.113.59.206,2018-01-09 17:20:17,,"http://api.jobadx.com/aclk?ai=cebe97ed-5261-4c55-9932-3eff1cc368d5&utoken=e36bebed-5562-4d34-a28a-fd2b6c0b5c9e&vistoken=380fd6df-b4b3-46b5-8573-7bf48b2a6d82",NY,,,,,,
173.94.211.24,2018-01-09 17:20:44,,"http://api.jobadx.com/aclk?ai=56ec589b-2dda-4e65-a890-90c057ec85e4&utoken=H1JXFoBGf&vistoken=6e233cb0-e205-4fb2-a4a1-923f10026c25",NC,,,,,,
107.132.128.137,2018-01-09 17:21:05,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=250",TX,,,,,,
71.88.104.175,2018-01-09 17:21:11,,"http://api.jobadx.com/aclk?ai=1891d98d-58c0-4ed9-9fe1-4b68e879a030&utoken=efa268ff-70b9-4a81-b8a6-fa13b9a6d4ae&vistoken=a6ead220-99c4-414a-985c-d4a52ab551a9",MA,,,,,,
104.52.226.22,2018-01-09 17:21:14,,"http://api.jobadx.com/aclk?ai=7628b0c5-6d76-4364-8f3b-4652f1f8da80&utoken=197b57f0-d0aa-4b10-8732-8116925cad15&vistoken=34f01c29-e07c-45aa-a010-8894f5506513",CA,,,,,,
67.10.13.26,2018-01-09 17:22:23,,"http://api.jobadx.com/aclk?ai=b1c4a63f-83dc-4f0c-a9a4-dcb72d625e04&utoken=5b7457ab-9f8d-4722-8e20-e45996f0f2c9&vistoken=11aea2a2-a236-4129-928a-5479c23858cb",TX,,,,,,
107.132.128.137,2018-01-09 17:22:27,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Houston%2CTX&s=260",TX,,,,,,
73.251.253.153,2018-01-09 17:22:58,,"http://api.jobadx.com/aclk?ai=91395004-8fc3-40fb-af81-6a4c055035a5&utoken=41dddf32-474e-48b8-b297-ebfc09b1528c&vistoken=42439b19-a909-4fd4-b635-b73ddb8921b3",VA,,,,,,
8.25.104.5,2018-01-09 17:23:04,,"http://api.jobadx.com/aclk?ai=4e7b16ce-61da-4c63-afc8-947e0a6cfc90&utoken=5adce0d9-a834-4ae0-8cb9-0c350aece53c&vistoken=2fcbe953-b7ca-4f5d-a09f-9b77af23cae3",CA,,,,,,
73.112.81.92,2018-01-09 17:23:46,,"http://api.jobadx.com/aclk?ai=6c7bcca4-2026-41be-9756-bd04dec894ab&utoken=366aed4e-a6a0-4687-a433-ed909a185dea&vistoken=50a35d1b-ba5a-4228-aaa4-468608c7273d",NJ,,,,,,
107.132.128.137,2018-01-09 17:23:54,,"http://www.jobs2careers.com/results.php?q=Outside+Sales+Counselor&l=Conroe%2C+TX",TX,,,,,,
166.137.136.97,2018-01-09 17:24:18,,"http://api.jobadx.com/aclk?ai=324cde74-cae4-45be-b278-b2772a137004&utoken=55f04549-3298-431b-8477-276d3687d115&vistoken=4bce1774-24a5-44ed-b3e9-e00d0f0b732f",TX,,,,,,
73.239.170.97,2018-01-09 17:24:30,,"http://api.jobadx.com/aclk?ai=6482cdff-3141-4300-a1c2-d3057b1ce1d6&utoken=1d3fa91b-1db8-41ce-8a9b-7c421efde0bf&vistoken=3d356c9f-82ac-48b7-8c79-50d8a6b42c91",WA,,,,,,
184.21.209.187,2018-01-09 17:24:54,,"http://api.jobadx.com/aclk?ai=b969e026-6120-40e7-95ed-e1d274ba8c82&utoken=75c062d5-0b8b-41f7-885c-0831509fac1e&vistoken=6b0db172-32ee-4d34-896e-e10e0784eacc",WA,,,,,,
